"Role","Company","Title","Location","Link","Date Posted","Added At"
"Backend Developer","Josh Talks","Back End Developer Intern","Gurugram, Haryana, India","[Apply](https://in.linkedin.com/jobs/view/back-end-developer-intern-at-josh-talks-4448970318?position=10&pageNum=0&refId=PMN56Mg1JEycy5s89CN4hA%3D%3D&trackingId=GLVLY2cJ%2FDJTzzCmCXgW4Q%3D%3D)","2026-08-05","2026-08-05 04:09 PM IST"
"Backend Developer","Multiplier AI","Full Stack Developer Intern","Noida, Uttar Pradesh, India","[Apply](https://in.linkedin.com/jobs/view/full-stack-developer-intern-at-multiplier-ai-4447525184?position=19&pageNum=0&refId=PMN56Mg1JEycy5s89CN4hA%3D%3D&trackingId=jdlZGfcdyY%2BRnhUJfUTWcw%3D%3D)","2026-07-31","2026-08-05 04:09 PM IST"
"Backend Developer","Upthrust Inc.","Software Developer - React, Next.js, Webflow & AI Automation Intern","Gurugram, Haryana, India","[Apply](https://in.linkedin.com/jobs/view/software-developer-react-next-js-webflow-ai-automation-intern-at-upthrust-inc-4438795643?position=17&pageNum=0&refId=PMN56Mg1JEycy5s89CN4hA%3D%3D&trackingId=nYgToIWpD%2FjKEovVRTQpkw%3D%3D)","2026-07-17","2026-08-05 04:09 PM IST"
