"Role","Company","Title","Location","Link","Date Posted","Added At"
"Software Engineer","Pretlist","Embedded Software Engineer (Intern)","Noida, Uttar Pradesh, India","[Apply](https://in.linkedin.com/jobs/view/embedded-software-engineer-intern-at-pretlist-4449109250?position=30&pageNum=0&refId=gL1cALMZF2SzENomjulHfA%3D%3D&trackingId=R7smHk4%2FHpoDR3brP66F4w%3D%3D)","2026-08-05","2026-08-06 01:10 AM IST"
"Software Engineer","Babaclick","Graduate Intern - Software Engineer (AI-Native)","Gurugram, Haryana, India","[Apply](https://in.linkedin.com/jobs/view/graduate-intern-software-engineer-ai-native-at-babaclick-4446583064?position=18&pageNum=0&refId=gL1cALMZF2SzENomjulHfA%3D%3D&trackingId=Oc0n5QCVjTgqlqBmHzkMSQ%3D%3D)","2026-07-29","2026-08-06 01:10 AM IST"
