"Role","Company","Title","Location","Link","Date Posted","Added At"
"Software Engineer","Monotype","Software Engineer Trainee","Noida, Uttar Pradesh, India","[Apply](https://in.linkedin.com/jobs/view/software-engineer-trainee-at-monotype-4443492919?position=6&pageNum=0&refId=YUBgkTBdbZ0hcrV9Y2oxIQ%3D%3D&trackingId=rJnh4caJD9XSvwGvykDajQ%3D%3D)","2026-07-23","2026-07-25 08:36 PM IST"
"Software Engineer","Monotype","Software Engineer Trainee","Noida, Uttar Pradesh, India","[Apply](https://in.linkedin.com/jobs/view/software-engineer-trainee-at-monotype-4443810802?position=7&pageNum=0&refId=YUBgkTBdbZ0hcrV9Y2oxIQ%3D%3D&trackingId=oW%2FR3M362k%2FDrzgFihRwWQ%3D%3D)","2026-07-23","2026-07-25 08:36 PM IST"
"Software Engineer","16 Alpha","Software Engineer Intern","New Delhi, Delhi, India","[Apply](https://in.linkedin.com/jobs/view/software-engineer-intern-at-16-alpha-4442987544?position=14&pageNum=0&refId=YUBgkTBdbZ0hcrV9Y2oxIQ%3D%3D&trackingId=c45%2B56KU24%2B8P%2BqnKyYlVA%3D%3D)","2026-07-22","2026-07-25 08:36 PM IST"
"Software Engineer","DigitalXNode","Fresher &#8211; Software Engineer | Gurugram","Gurugram, Haryana, India","[Apply](https://in.linkedin.com/jobs/view/fresher-%238211-software-engineer-gurugram-at-digitalxnode-4432350778?position=9&pageNum=0&refId=YUBgkTBdbZ0hcrV9Y2oxIQ%3D%3D&trackingId=%2FkJZAfYP8zIKmlILLClwEQ%3D%3D)","2026-07-01","2026-07-25 08:36 PM IST"
