"Role","Company","Title","Location","Link","Date Posted","Added At"
"Software Engineer","Pretlist","Embedded Software Engineer (Intern)","Noida, Uttar Pradesh, India","[Apply](https://in.linkedin.com/jobs/view/embedded-software-engineer-intern-at-pretlist-4449109250?position=31&pageNum=0&refId=5LZBqLZ6IvCcMZPN5BBBuw%3D%3D&trackingId=V3Gnxs8EQYKMdwgj4AfeiA%3D%3D)","2026-08-05","2026-08-06 04:33 AM IST"
"Software Engineer","Babaclick","Graduate Intern - Software Engineer (AI-Native)","Gurugram, Haryana, India","[Apply](https://in.linkedin.com/jobs/view/graduate-intern-software-engineer-ai-native-at-babaclick-4446583064?position=18&pageNum=0&refId=5LZBqLZ6IvCcMZPN5BBBuw%3D%3D&trackingId=5GmxepRup8Qh0qnZ%2BdPlHg%3D%3D)","2026-07-29","2026-08-06 04:33 AM IST"
"Software Engineer","Samin TekMindz","Fresher's Hiring","Noida, Uttar Pradesh, India","[Apply](https://in.linkedin.com/jobs/view/fresher-s-hiring-at-samin-tekmindz-4438371227?position=24&pageNum=0&refId=5LZBqLZ6IvCcMZPN5BBBuw%3D%3D&trackingId=JkK7fxaQqgFnUuZlUbAYyQ%3D%3D)","2026-07-10","2026-08-06 04:33 AM IST"
