"Role","Company","Title","Location","Link","Date Posted","Added At"
"Software Engineer","Monotype","Software Engineer Trainee","Noida, Uttar Pradesh, India","[Apply](https://in.linkedin.com/jobs/view/software-engineer-trainee-at-monotype-4443492919?position=2&pageNum=0&refId=o3Uk1aHqxk1rt0sJbM1Clw%3D%3D&trackingId=cGdLQg08J54W7simiKKoSw%3D%3D)","2026-07-23","2026-07-27 03:31 AM IST"
"Software Engineer","Monotype","Software Engineer Trainee","Noida, Uttar Pradesh, India","[Apply](https://in.linkedin.com/jobs/view/software-engineer-trainee-at-monotype-4443810802?position=3&pageNum=0&refId=o3Uk1aHqxk1rt0sJbM1Clw%3D%3D&trackingId=asfmdpiy0H2S0IbZCxNsxg%3D%3D)","2026-07-23","2026-07-27 03:31 AM IST"
"Software Engineer","16 Alpha","Software Engineer Intern","New Delhi, Delhi, India","[Apply](https://in.linkedin.com/jobs/view/software-engineer-intern-at-16-alpha-4442987544?position=13&pageNum=0&refId=o3Uk1aHqxk1rt0sJbM1Clw%3D%3D&trackingId=helk4AnuT2HErF%2F%2B9y6%2Fsw%3D%3D)","2026-07-22","2026-07-27 03:31 AM IST"
"Software Engineer","DigitalXNode","Fresher &#8211; Software Engineer | Gurugram","Gurugram, Haryana, India","[Apply](https://in.linkedin.com/jobs/view/fresher-%238211-software-engineer-gurugram-at-digitalxnode-4432350778?position=7&pageNum=0&refId=o3Uk1aHqxk1rt0sJbM1Clw%3D%3D&trackingId=Jo4oRhSGZfLpBrFKPAtk0A%3D%3D)","2026-07-01","2026-07-27 03:31 AM IST"
"Software Engineer","Win Global PR","Graduate Trainee- Integration Engineer - Merchant Integration","Gurgaon, Haryana, India","[Apply](https://in.linkedin.com/jobs/view/graduate-trainee-integration-engineer-merchant-integration-at-win-global-pr-4442353611?position=35&pageNum=0&refId=o3Uk1aHqxk1rt0sJbM1Clw%3D%3D&trackingId=dFFy8JxCazvCeU48pFHU3Q%3D%3D)","2026-07-01","2026-07-27 03:31 AM IST"
