"Role","Company","Title","Location","Link","Date Posted","Added At"
"Full Stack Engineer","Monotype","Software Engineer Trainee","Noida, Uttar Pradesh, India","[Apply](https://in.linkedin.com/jobs/view/software-engineer-trainee-at-monotype-4443492919?position=56&pageNum=0&refId=cb4%2FAo%2Bbtymm4WN0AlZZSA%3D%3D&trackingId=h2cKADmFz0AUTX%2BwDCVrhQ%3D%3D)","2026-07-23","2026-07-27 02:03 PM IST"
"Full Stack Engineer","Monotype","Software Engineer Trainee","Noida, Uttar Pradesh, India","[Apply](https://in.linkedin.com/jobs/view/software-engineer-trainee-at-monotype-4443810802?position=57&pageNum=0&refId=cb4%2FAo%2Bbtymm4WN0AlZZSA%3D%3D&trackingId=BOXZG6MUvdQdi6CCjH9zlA%3D%3D)","2026-07-23","2026-07-27 02:03 PM IST"
"Full Stack Engineer","Monotype","Software Engineer Trainee","Noida, Uttar Pradesh, India","[Apply](https://in.linkedin.com/jobs/view/software-engineer-trainee-at-monotype-4443492919?position=8&pageNum=5&refId=LGC73yW7QriJNPmKloOVmw%3D%3D&trackingId=1WQWbYzHZBG8ydFzW2qKaA%3D%3D)","2026-07-23","2026-07-27 02:03 PM IST"
"Full Stack Engineer","Monotype","Software Engineer Trainee","Noida, Uttar Pradesh, India","[Apply](https://in.linkedin.com/jobs/view/software-engineer-trainee-at-monotype-4443810802?position=9&pageNum=5&refId=LGC73yW7QriJNPmKloOVmw%3D%3D&trackingId=uJwA0kHEiUekmL9trcLsPA%3D%3D)","2026-07-23","2026-07-27 02:03 PM IST"
"Full Stack Engineer","Upthrust Inc.","Software Developer - React, Next.js, Webflow & AI Automation Intern","Gurugram, Haryana, India","[Apply](https://in.linkedin.com/jobs/view/software-developer-react-next-js-webflow-ai-automation-intern-at-upthrust-inc-4438795643?position=19&pageNum=0&refId=cb4%2FAo%2Bbtymm4WN0AlZZSA%3D%3D&trackingId=3Q1rOCLHJKk2FSCTu%2FYpcg%3D%3D)","2026-07-17","2026-07-27 02:03 PM IST"
"Full Stack Engineer","DigitalXNode","Fresher &#8211; Software Engineer | Gurugram","Gurugram, Haryana, India","[Apply](https://in.linkedin.com/jobs/view/fresher-%238211-software-engineer-gurugram-at-digitalxnode-4432350778?position=15&pageNum=0&refId=cb4%2FAo%2Bbtymm4WN0AlZZSA%3D%3D&trackingId=qXqbx%2FS785qNN0onO%2F4uYQ%3D%3D)","2026-07-01","2026-07-27 02:03 PM IST"
